"","TypeI","Type2a","Type2a2x","colMax","ID","Filename","Type","Exercise","Laminin","Area","Sample","FibreType"
"9102",516.588235294118,71.8564705882353,167.178823529412,516.588235294118,462,"PL4","FT","Post",281,7094.78079331942,"P4","TypeI"
"9103",516.588235294118,75.8564705882353,166.178823529412,516.588235294118,249,"PL4","FT","Post",255,7343.11064718163,"P4","TypeI"
"9104",516.834645669291,104.299212598425,174.866141732283,516.834645669291,564,"AB4","FT","Post",426,8119.20668058455,"P3","TypeI"
"9105",516.834645669291,65.2992125984252,77.8661417322835,516.834645669291,501,"AB4","FT","Post",452,4001.98329853862,"P3","TypeI"
"9106",516.889743589744,51.0384615384615,263.361538461538,516.889743589744,607,"M1180-16","FT"," Pre",292,3544.46764091858,"C1","TypeI"
"9107",517.092511013216,40.3303964757709,90.1497797356828,517.092511013216,569,"PJ1","FT"," Pre",242,5239.56158663883,"P5","TypeI"
"9108",517.483720930233,66.4790697674419,58.2186046511628,517.483720930233,199,"JG1","FT"," Pre",405,1711.79540709812,"P1","TypeI"
"9109",517.506,75.076,110.142,517.506,494,"DS4","FT","Post",328,2515.1356993737,"P2","TypeI"
"9110",517.506,94.076,138.142,517.506,658,"DS4","FT","Post",378,2881.83716075157,"P2","TypeI"
"9111",517.834645669291,89.2992125984252,153.866141732283,517.834645669291,1175,"AB4","FT","Post",382,7597.80793319415,"P3","TypeI"
"9112",517.889743589744,101.038461538462,233.361538461538,517.889743589744,247,"M1180-16","FT"," Pre",383,5166.91022964509,"C1","TypeI"
"9113",517.889743589744,60.0384615384615,182.361538461538,517.889743589744,416,"M1180-16","FT"," Pre",317,4616.49269311065,"C1","TypeI"
"9114",517.948235294118,55.3270588235294,158.927058823529,517.948235294118,1268,"M1212-16","FT"," Pre",349,2729.33194154489,"C3","TypeI"
"9115",518.556962025316,392.332278481013,382.101265822785,518.556962025316,822,"JG4","FT","Post",720,3415.03131524008,"P1","TypeI"
"9116",518.556962025316,69.3322784810127,131.101265822785,518.556962025316,9,"JG4","FT","Post",324,3170.04175365344,"P1","TypeI"
"9117",519.089108910891,72.5709570957096,79.3828382838284,519.089108910891,288,"AB1","FT"," Pre",293,4342.48434237996,"P3","TypeI"
"9118",519.889743589744,51.0384615384615,165.361538461538,519.889743589744,424,"M1180-16","FT"," Pre",336,8887.89144050104,"C1","TypeI"
"9119",52.3274021352313,765.20640569395,113.074733096085,765.20640569395,421,"M1189-16","FT"," Pre",318,1735.6993736952,"C2","Type2a"
"9120",52.4837209302326,1004.47906976744,162.218604651163,1004.47906976744,406,"JG1","FT"," Pre",894,3482.56784968685,"P1","Type2a"
"9121",52.4837209302326,297.479069767442,203.218604651163,297.479069767442,70,"JG1","FT"," Pre",686,1270.87682672234,"P1","Type2a"
"9122",52.4837209302326,407.479069767442,115.218604651163,407.479069767442,411,"JG1","FT"," Pre",808,8623.48643006263,"P1","Type2a"
"9123",52.506,1323.076,179.142,1323.076,445,"DS4","FT","Post",393,3048.85177453027,"P2","Type2a"
"9124",52.506,1636.076,219.142,1636.076,403,"DS4","FT","Post",353,2722.23382045929,"P2","Type2a"
"9125",52.506,325.076,990.142,990.142,179,"DS4","FT","Post",326,6363.04801670146,"P2","Type2a2x"
"9126",52.506,574.076,755.142,755.142,740,"DS4","FT","Post",588,2924.42588726514,"P2","Type2a2x"
"9127",52.5569620253165,1259.33227848101,193.101265822785,1259.33227848101,206,"JG4","FT","Post",299,3064.71816283925,"P1","Type2a"
"9128",52.5569620253165,1288.33227848101,146.101265822785,1288.33227848101,540,"JG4","FT","Post",335,764.509394572025,"P1","Type2a"
"9129",52.5569620253165,855.332278481013,168.101265822785,855.332278481013,143,"JG4","FT","Post",293,2738.72651356994,"P1","Type2a"
"9130",52.5736842105263,57.8815789473684,73.5842105263158,73.5842105263158,374,"DS1","FT"," Pre",419,2342.27557411273,"P2","Type2a2x"
"9131",52.5882352941176,350.856470588235,408.178823529412,408.178823529412,1263,"PL4","FT","Post",320,6720.04175365344,"P4","Type2a2x"
"9132",52.8051948051948,1017.53246753247,154.638961038961,1017.53246753247,306,"PJ4","FT","Post",674,6710.64718162839,"P5","Type2a"
"9133",52.8051948051948,1042.53246753247,165.638961038961,1042.53246753247,298,"PJ4","FT","Post",683,4561.48225469729,"P5","Type2a"
"9134",52.8051948051948,1051.53246753247,514.638961038961,1051.53246753247,299,"PJ4","FT","Post",694,5655.53235908142,"P5","Type2a"
"9135",52.8051948051948,1055.53246753247,169.638961038961,1055.53246753247,242,"PJ4","FT","Post",687,4246.03340292276,"P5","Type2a"
"9136",52.8051948051948,1167.53246753247,143.638961038961,1167.53246753247,144,"PJ4","FT","Post",748,2596.03340292276,"P5","Type2a"
"9137",52.8051948051948,242.532467532468,642.638961038961,642.638961038961,232,"PJ4","FT","Post",691,5993.42379958246,"P5","Type2a2x"
"9138",52.8051948051948,282.532467532468,690.638961038961,690.638961038961,192,"PJ4","FT","Post",630,3620.14613778706,"P5","Type2a2x"
"9139",52.8051948051948,458.532467532468,392.638961038961,458.532467532468,164,"PJ4","FT","Post",700,2078.6012526096,"P5","Type2a"
"9140",52.8051948051948,499.532467532468,794.638961038961,794.638961038961,354,"PJ4","FT","Post",660,10395.1983298539,"P5","Type2a2x"
"9141",52.8051948051948,499.532467532468,996.638961038961,996.638961038961,53,"PJ4","FT","Post",731,2251.87891440501,"P5","Type2a2x"
"9142",52.8051948051948,598.532467532468,316.638961038961,598.532467532468,102,"PJ4","FT","Post",557,2301.46137787056,"P5","Type2a"
"9143",52.8051948051948,625.532467532468,736.638961038961,736.638961038961,128,"PJ4","FT","Post",714,4614.09185803758,"P5","Type2a2x"
"9144",52.8051948051948,632.532467532468,755.638961038961,755.638961038961,466,"PJ4","FT","Post",827,4147.49478079332,"P5","Type2a2x"
"9145",52.8051948051948,668.532467532468,496.638961038961,668.532467532468,150,"PJ4","FT","Post",723,3520.77244258873,"P5","Type2a"
"9146",52.8051948051948,752.532467532468,590.638961038961,752.532467532468,67,"PJ4","FT","Post",743,5411.69102296451,"P5","Type2a"
"9147",52.8051948051948,783.532467532468,626.638961038961,783.532467532468,360,"PJ4","FT","Post",684,7171.3987473904,"P5","Type2a"
"9148",52.8051948051948,900.532467532468,171.638961038961,900.532467532468,251,"PJ4","FT","Post",636,6025.15657620042,"P5","Type2a"
"9149",52.8051948051948,943.532467532468,140.638961038961,943.532467532468,288,"PJ4","FT","Post",743,5148.43423799582,"P5","Type2a"
"9150",52.8051948051948,948.532467532468,224.638961038961,948.532467532468,131,"PJ4","FT","Post",698,4713.25678496868,"P5","Type2a"
"9151",52.8051948051948,977.532467532468,229.638961038961,977.532467532468,167,"PJ4","FT","Post",664,7235.38622129436,"P5","Type2a"
"9152",52.8346456692913,1019.29921259843,262.866141732283,1019.29921259843,677,"AB4","FT","Post",416,3177.24425887265,"P3","Type2a"
"9153",52.8346456692913,1052.29921259843,357.866141732283,1052.29921259843,1075,"AB4","FT","Post",426,3039.35281837161,"P3","Type2a"
"9154",52.8346456692913,1212.29921259843,310.866141732283,1212.29921259843,679,"AB4","FT","Post",403,1898.95615866388,"P3","Type2a"
"9155",52.8346456692913,1365.29921259843,95.8661417322835,1365.29921259843,1327,"AB4","FT","Post",434,9228.49686847599,"P3","Type2a"
"9156",52.8346456692913,1411.29921259843,357.866141732283,1411.29921259843,1077,"AB4","FT","Post",367,1343.11064718163,"P3","Type2a"
"9157",52.8346456692913,1445.29921259843,211.866141732283,1445.29921259843,783,"AB4","FT","Post",345,938.622129436326,"P3","Type2a"
"9158",52.8346456692913,613.299212598425,447.866141732283,613.299212598425,193,"AB4","FT","Post",398,8356.68058455115,"P3","Type2a"
"9159",52.8346456692913,823.299212598425,318.866141732283,823.299212598425,140,"AB4","FT","Post",325,5943.11064718163,"P3","Type2a"
"9160",52.8346456692913,884.299212598425,323.866141732283,884.299212598425,222,"AB4","FT","Post",445,3796.34655532359,"P3","Type2a"
"9161",52.8346456692913,956.299212598425,317.866141732283,956.299212598425,670,"AB4","FT","Post",379,4346.55532359081,"P3","Type2a"
"9162",52.8897435897436,1043.03846153846,190.361538461538,1043.03846153846,439,"M1180-16","FT"," Pre",319,3794.36325678497,"C1","Type2a"
"9163",52.8897435897436,695.038461538462,337.361538461538,695.038461538462,891,"M1180-16","FT"," Pre",713,4968.89352818372,"C1","Type2a"
"9164",52.8897435897436,850.038461538462,241.361538461538,850.038461538462,747,"M1180-16","FT"," Pre",283,3125.78288100209,"C1","Type2a"
"9165",52.9482352941176,1104.32705882353,327.927058823529,1104.32705882353,73,"M1212-16","FT"," Pre",438,3181.2108559499,"C3","Type2a"
"9166",52.9482352941176,810.327058823529,242.927058823529,810.327058823529,1166,"M1212-16","FT"," Pre",458,8262.63048016701,"C3","Type2a"
"9167",520.092511013216,84.3303964757709,97.1497797356828,520.092511013216,387,"PJ1","FT"," Pre",294,5661.16910229645,"P5","TypeI"
"9168",520.506,100.076,124.142,520.506,309,"DS4","FT","Post",442,2607.51565762004,"P2","TypeI"
"9169",520.506,175.076,145.142,520.506,425,"DS4","FT","Post",351,3611.37787056367,"P2","TypeI"
"9170",520.556962025316,202.332278481013,175.101265822785,520.556962025316,512,"JG4","FT","Post",385,7402.29645093946,"P1","TypeI"
"9171",520.573684210526,32.8815789473684,55.5842105263158,520.573684210526,19,"DS1","FT"," Pre",320,4282.46346555324,"P2","TypeI"
"9172",520.834645669291,131.299212598425,113.866141732283,520.834645669291,655,"AB4","FT","Post",413,3846.4509394572,"P3","TypeI"
"9173",520.889743589744,120.038461538462,277.361538461538,520.889743589744,1078,"M1180-16","FT"," Pre",322,4101.25260960334,"C1","TypeI"
"9174",520.889743589744,71.0384615384615,208.361538461538,520.889743589744,678,"M1180-16","FT"," Pre",270,2897.80793319415,"C1","TypeI"
"9175",520.948235294118,47.3270588235294,199.927058823529,520.948235294118,539,"M1212-16","FT"," Pre",426,4497.18162839248,"C3","TypeI"
"9176",521.506,90.076,113.142,521.506,610,"DS4","FT","Post",332,5814.19624217119,"P2","TypeI"
"9177",521.805194805195,71.5324675324675,137.638961038961,521.805194805195,412,"PJ4","FT","Post",731,5603.5490605428,"P5","TypeI"
"9178",521.834645669291,79.2992125984252,161.866141732283,521.834645669291,339,"AB4","FT","Post",456,10707.7244258873,"P3","TypeI"
"9179",521.889743589744,44.0384615384615,197.361538461538,521.889743589744,666,"M1180-16","FT"," Pre",233,3301.04384133612,"C1","TypeI"
"9180",521.889743589744,61.0384615384615,326.361538461538,521.889743589744,27,"M1180-16","FT"," Pre",305,3098.32985386221,"C1","TypeI"
"9181",521.948235294118,65.3270588235294,271.927058823529,521.948235294118,1150,"M1212-16","FT"," Pre",272,3585.38622129436,"C3","TypeI"
"9182",522.556962025316,99.3322784810127,175.101265822785,522.556962025316,519,"JG4","FT","Post",319,6015.24008350731,"P1","TypeI"
"9183",522.573684210526,52.8815789473684,84.5842105263158,522.573684210526,167,"DS1","FT"," Pre",358,4745.19832985386,"P2","TypeI"
"9184",522.834645669291,82.2992125984252,137.866141732283,522.834645669291,313,"AB4","FT","Post",331,7397.39039665971,"P3","TypeI"
"9185",522.889743589744,68.0384615384615,128.361538461538,522.889743589744,728,"M1180-16","FT"," Pre",313,3575.8872651357,"C1","TypeI"
"9186",523.506,222.076,124.142,523.506,211,"DS4","FT","Post",380,5223.79958246347,"P2","TypeI"
"9187",523.834645669291,92.2992125984252,131.866141732283,523.834645669291,346,"AB4","FT","Post",366,5433.9248434238,"P3","TypeI"
"9188",523.834645669291,98.2992125984252,102.866141732283,523.834645669291,1121,"AB4","FT","Post",380,9043.52818371607,"P3","TypeI"
"9189",523.948235294118,87.3270588235294,200.927058823529,523.948235294118,1267,"M1212-16","FT"," Pre",381,1736.32567849687,"C3","TypeI"
"9190",524.089108910891,65.5709570957096,177.382838283828,524.089108910891,106,"AB1","FT"," Pre",372,3806.2630480167,"P3","TypeI"
"9191",524.506,92.076,134.142,524.506,519,"DS4","FT","Post",342,3447.39039665971,"P2","TypeI"
"9192",524.588235294118,61.8564705882353,170.178823529412,524.588235294118,662,"PL4","FT","Post",317,7721.29436325678,"P4","TypeI"
"9193",524.834645669291,115.299212598425,96.8661417322835,524.834645669291,746,"AB4","FT","Post",337,6003.23590814196,"P3","TypeI"
"9194",524.834645669291,87.2992125984252,66.8661417322835,524.834645669291,1282,"AB4","FT","Post",341,7072.44258872651,"P3","TypeI"
"9195",524.889743589744,102.038461538462,202.361538461538,524.889743589744,870,"M1180-16","FT"," Pre",517,6604.27974947808,"C1","TypeI"
"9196",524.889743589744,105.038461538462,224.361538461538,524.889743589744,368,"M1180-16","FT"," Pre",391,1752.92275574113,"C1","TypeI"
"9197",525.506,85.076,104.142,525.506,116,"DS4","FT","Post",336,5790.50104384134,"P2","TypeI"
"9198",525.556962025316,266.332278481013,184.101265822785,525.556962025316,515,"JG4","FT","Post",273,5550.10438413361,"P1","TypeI"
"9199",525.588235294118,70.8564705882353,136.178823529412,525.588235294118,1419,"PL4","FT","Post",258,4355.21920668058,"P4","TypeI"
"9200",525.889743589744,119.038461538462,232.361538461538,525.889743589744,893,"M1180-16","FT"," Pre",753,1796.55532359081,"C1","TypeI"
"9201",525.889743589744,42.0384615384615,176.361538461538,525.889743589744,569,"M1180-16","FT"," Pre",279,3687.26513569937,"C1","TypeI"
"9202",526.556962025316,99.3322784810127,180.101265822785,526.556962025316,568,"JG4","FT","Post",296,1086.95198329854,"P1","TypeI"
"9203",526.573684210526,43.8815789473684,77.5842105263158,526.573684210526,493,"DS1","FT"," Pre",354,4518.89352818372,"P2","TypeI"
"9204",526.805194805195,101.532467532468,116.638961038961,526.805194805195,471,"PJ4","FT","Post",923,7445.82463465553,"P5","TypeI"
"9205",526.889743589744,78.0384615384615,201.361538461538,526.889743589744,357,"M1180-16","FT"," Pre",387,6634.96868475992,"C1","TypeI"
"9206",527.483720930233,216.479069767442,131.218604651163,527.483720930233,460,"JG1","FT"," Pre",745,3702.81837160752,"P1","TypeI"
"9207",527.506,65.076,99.142,527.506,357,"DS4","FT","Post",557,2760.64718162839,"P2","TypeI"
"9208",527.805194805195,76.5324675324675,126.638961038961,527.805194805195,394,"PJ4","FT","Post",741,5589.77035490605,"P5","TypeI"
"9209",527.834645669291,82.2992125984252,138.866141732283,527.834645669291,115,"AB4","FT","Post",359,5678.81002087683,"P3","TypeI"
"9210",528.506,101.076,163.142,528.506,497,"DS4","FT","Post",361,3656.36743215031,"P2","TypeI"
"9211",528.556962025316,87.3322784810127,153.101265822785,528.556962025316,617,"JG4","FT","Post",305,5151.35699373695,"P1","TypeI"
"9212",528.805194805195,73.5324675324675,128.638961038961,528.805194805195,204,"PJ4","FT","Post",673,5738.20459290188,"P5","TypeI"
"9213",528.805194805195,78.5324675324675,156.638961038961,528.805194805195,61,"PJ4","FT","Post",721,5210.54279749478,"P5","TypeI"
"9214",528.834645669291,137.299212598425,111.866141732283,528.834645669291,1256,"AB4","FT","Post",400,4425.26096033403,"P3","TypeI"
"9215",528.834645669291,140.299212598425,128.866141732283,528.834645669291,108,"AB4","FT","Post",424,6883.61169102296,"P3","TypeI"
"9216",528.889743589744,109.038461538462,122.361538461538,528.889743589744,1032,"M1180-16","FT"," Pre",213,3273.1732776618,"C1","TypeI"
"9217",529.092511013216,105.330396475771,98.1497797356828,529.092511013216,303,"PJ1","FT"," Pre",301,4555.3235908142,"P5","TypeI"
"9218",529.506,127.076,154.142,529.506,343,"DS4","FT","Post",401,2188.72651356994,"P2","TypeI"
"9219",529.506,253.076,170.142,529.506,191,"DS4","FT","Post",555,2486.84759916493,"P2","TypeI"
"9220",529.805194805195,63.5324675324675,125.638961038961,529.805194805195,136,"PJ4","FT","Post",699,6662.63048016701,"P5","TypeI"
"9221",529.834645669291,99.2992125984252,140.866141732283,529.834645669291,1177,"AB4","FT","Post",388,8259.18580375783,"P3","TypeI"
"9222",53.0925110132159,944.330396475771,118.149779735683,944.330396475771,337,"PJ1","FT"," Pre",344,8369.72860125261,"P5","Type2a"
"9223",53.3777777777778,187.894444444444,78.3074074074074,187.894444444444,924,"M1217-16","FT"," Pre",266,2908.87265135699,"C4","Type2a"
"9224",53.4837209302326,346.479069767442,195.218604651163,346.479069767442,18,"JG1","FT"," Pre",675,1970.14613778706,"P1","Type2a"
"9225",53.4837209302326,351.479069767442,108.218604651163,351.479069767442,155,"JG1","FT"," Pre",766,5275.57411273486,"P1","Type2a"
"9226",53.4837209302326,629.479069767442,116.218604651163,629.479069767442,412,"JG1","FT"," Pre",772,6451.46137787056,"P1","Type2a"
"9227",53.4837209302326,956.479069767442,339.218604651163,956.479069767442,360,"JG1","FT"," Pre",810,2820.98121085595,"P1","Type2a"
"9228",53.506,1397.076,204.142,1397.076,474,"DS4","FT","Post",351,3788.4133611691,"P2","Type2a"
"9229",53.506,1458.076,154.142,1458.076,297,"DS4","FT","Post",372,3047.2860125261,"P2","Type2a"
"9230",53.506,314.076,853.142,853.142,766,"DS4","FT","Post",327,5479.64509394572,"P2","Type2a2x"
"9231",53.5569620253165,1143.33227848101,262.101265822785,1143.33227848101,518,"JG4","FT","Post",328,8526.09603340292,"P1","Type2a"
"9232",53.5569620253165,1367.33227848101,433.101265822785,1367.33227848101,747,"JG4","FT","Post",505,606.15866388309,"P1","Type2a"
"9233",53.5569620253165,1415.33227848101,186.101265822785,1415.33227848101,641,"JG4","FT","Post",501,498.434237995825,"P1","Type2a"
"9234",53.5736842105263,324.881578947368,903.584210526316,903.584210526316,86,"DS1","FT"," Pre",507,2445.19832985386,"P2","Type2a2x"
"9235",53.5882352941176,629.856470588235,166.178823529412,629.856470588235,584,"PL4","FT","Post",360,8656.57620041754,"P4","Type2a"
"9236",53.5882352941176,850.856470588235,231.178823529412,850.856470588235,1532,"PL4","FT","Post",457,5521.50313152401,"P4","Type2a"
"9237",53.8051948051948,1040.53246753247,157.638961038961,1040.53246753247,119,"PJ4","FT","Post",636,7347.39039665971,"P5","Type2a"
"9238",53.8051948051948,1042.53246753247,152.638961038961,1042.53246753247,155,"PJ4","FT","Post",681,2994.6764091858,"P5","Type2a"
"9239",53.8051948051948,1065.53246753247,138.638961038961,1065.53246753247,139,"PJ4","FT","Post",744,4274.1127348643,"P5","Type2a"
"9240",53.8051948051948,1083.53246753247,177.638961038961,1083.53246753247,216,"PJ4","FT","Post",727,4847.49478079332,"P5","Type2a"
"9241",53.8051948051948,1393.53246753247,197.638961038961,1393.53246753247,173,"PJ4","FT","Post",702,3438.10020876827,"P5","Type2a"
"9242",53.8051948051948,1478.53246753247,148.638961038961,1478.53246753247,346,"PJ4","FT","Post",624,4260.33402922756,"P5","Type2a"
"9243",53.8051948051948,1677.53246753247,358.638961038961,1677.53246753247,492,"PJ4","FT","Post",851,5697.70354906054,"P5","Type2a"
"9244",53.8051948051948,612.532467532468,706.638961038961,706.638961038961,121,"PJ4","FT","Post",679,6552.92275574113,"P5","Type2a2x"
"9245",53.8051948051948,656.532467532468,649.638961038961,656.532467532468,334,"PJ4","FT","Post",696,4825.67849686848,"P5","Type2a"
"9246",53.8051948051948,812.532467532468,125.638961038961,812.532467532468,247,"PJ4","FT","Post",611,5267.74530271399,"P5","Type2a"
"9247",53.8051948051948,831.532467532468,131.638961038961,831.532467532468,161,"PJ4","FT","Post",590,8765.1356993737,"P5","Type2a"
"9248",53.8051948051948,833.532467532468,116.638961038961,833.532467532468,148,"PJ4","FT","Post",690,6921.71189979123,"P5","Type2a"
"9249",53.8051948051948,840.532467532468,133.638961038961,840.532467532468,512,"PJ4","FT","Post",705,4961.27348643006,"P5","Type2a"
"9250",53.8051948051948,882.532467532468,236.638961038961,882.532467532468,388,"PJ4","FT","Post",725,4817.01461377871,"P5","Type2a"
"9251",53.8051948051948,919.532467532468,173.638961038961,919.532467532468,172,"PJ4","FT","Post",630,5791.9624217119,"P5","Type2a"
"9252",53.8051948051948,933.532467532468,217.638961038961,933.532467532468,243,"PJ4","FT","Post",649,2862.31732776618,"P5","Type2a"
"9253",53.8051948051948,946.532467532468,127.638961038961,946.532467532468,185,"PJ4","FT","Post",634,5574.42588726514,"P5","Type2a"
"9254",53.8051948051948,956.532467532468,165.638961038961,956.532467532468,104,"PJ4","FT","Post",607,7981.52400835073,"P5","Type2a"
"9255",53.8346456692913,988.299212598425,141.866141732283,988.299212598425,929,"AB4","FT","Post",366,8703.65344467641,"P3","Type2a"
"9256",53.8897435897436,300.038461538462,850.361538461538,850.361538461538,164,"M1180-16","FT"," Pre",252,1044.78079331942,"C1","Type2a2x"
"9257",53.8897435897436,342.038461538462,706.361538461538,706.361538461538,655,"M1180-16","FT"," Pre",284,2381.31524008351,"C1","Type2a2x"
"9258",53.9482352941176,201.327058823529,843.927058823529,843.927058823529,1162,"M1212-16","FT"," Pre",259,4752.40083507307,"C3","Type2a2x"
"9259",53.9482352941176,268.327058823529,549.927058823529,549.927058823529,127,"M1212-16","FT"," Pre",386,5736.32567849687,"C3","Type2a2x"
"9260",530.506,319.076,511.142,530.506,667,"DS4","FT","Post",445,6816.0751565762,"P2","TypeI"
"9261",530.556962025316,93.3322784810127,89.1012658227848,530.556962025316,677,"JG4","FT","Post",389,1042.27557411273,"P1","TypeI"
"9262",530.834645669291,59.2992125984252,32.8661417322835,530.834645669291,974,"AB4","FT","Post",275,1931.94154488518,"P3","TypeI"
"9263",530.834645669291,91.2992125984252,126.866141732283,530.834645669291,760,"AB4","FT","Post",354,2992.79749478079,"P3","TypeI"
"9264",531.092511013216,133.330396475771,99.1497797356828,531.092511013216,567,"PJ1","FT"," Pre",567,7448.53862212944,"P5","TypeI"
"9265",531.092511013216,55.3303964757709,72.1497797356828,531.092511013216,297,"PJ1","FT"," Pre",341,7600.10438413361,"P5","TypeI"
"9266",531.834645669291,75.2992125984252,146.866141732283,531.834645669291,398,"AB4","FT","Post",429,3944.57202505219,"P3","TypeI"
"9267",532.588235294118,91.8564705882353,162.178823529412,532.588235294118,159,"PL4","FT","Post",336,4127.97494780793,"P4","TypeI"
"9268",532.805194805195,181.532467532468,152.638961038961,532.805194805195,402,"PJ4","FT","Post",806,4898.12108559499,"P5","TypeI"
"9269",532.805194805195,82.5324675324675,79.638961038961,532.805194805195,458,"PJ4","FT","Post",798,6627.87056367432,"P5","TypeI"
"9270",532.834645669291,72.2992125984252,87.8661417322835,532.834645669291,364,"AB4","FT","Post",466,3444.05010438413,"P3","TypeI"
"9271",533.588235294118,82.8564705882353,157.178823529412,533.588235294118,828,"PL4","FT","Post",301,9756.99373695198,"P4","TypeI"
"9272",533.834645669291,92.2992125984252,91.8661417322835,533.834645669291,1122,"AB4","FT","Post",307,6746.03340292276,"P3","TypeI"
"9273",533.889743589744,216.038461538462,308.361538461538,533.889743589744,790,"M1180-16","FT"," Pre",274,6236.43006263048,"C1","TypeI"
"9274",535.483720930233,66.4790697674419,55.2186046511628,535.483720930233,142,"JG1","FT"," Pre",653,3916.0751565762,"P1","TypeI"
"9275",535.506,106.076,120.142,535.506,268,"DS4","FT","Post",439,1173.1732776618,"P2","TypeI"
"9276",535.506,89.076,105.142,535.506,643,"DS4","FT","Post",336,2530.89770354906,"P2","TypeI"
"9277",535.556962025316,85.3322784810127,165.101265822785,535.556962025316,129,"JG4","FT","Post",346,1233.29853862213,"P1","TypeI"
"9278",535.556962025316,85.3322784810127,240.101265822785,535.556962025316,697,"JG4","FT","Post",480,1774.73903966597,"P1","TypeI"
"9279",535.588235294118,62.8564705882353,141.178823529412,535.588235294118,945,"PL4","FT","Post",287,5971.50313152401,"P4","TypeI"
"9280",536.089108910891,124.57095709571,81.3828382838284,536.089108910891,291,"AB1","FT"," Pre",308,3994.46764091858,"P3","TypeI"
"9281",536.556962025316,146.332278481013,193.101265822785,536.556962025316,601,"JG4","FT","Post",501,2443.42379958246,"P1","TypeI"
"9282",536.556962025316,62.3322784810127,77.1012658227848,536.556962025316,113,"JG4","FT","Post",306,1773.1732776618,"P1","TypeI"
"9283",536.573684210526,46.8815789473684,71.5842105263158,536.573684210526,183,"DS1","FT"," Pre",315,3720.45929018789,"P2","TypeI"
"9284",536.573684210526,65.8815789473684,82.5842105263158,536.573684210526,276,"DS1","FT"," Pre",348,5314.40501043841,"P2","TypeI"
"9285",536.588235294118,85.8564705882353,137.178823529412,536.588235294118,721,"PL4","FT","Post",270,9010.96033402923,"P4","TypeI"
"9286",537.089108910891,83.5709570957096,115.382838283828,537.089108910891,132,"AB1","FT"," Pre",352,2577.34864300626,"P3","TypeI"
"9287",537.506,52.076,76.142,537.506,10,"DS4","FT","Post",316,6958.55949895616,"P2","TypeI"
"9288",537.834645669291,82.2992125984252,68.8661417322835,537.834645669291,130,"AB4","FT","Post",320,6152.81837160752,"P3","TypeI"
"9289",537.889743589744,72.0384615384615,184.361538461538,537.889743589744,987,"M1180-16","FT"," Pre",388,7116.70146137787,"C1","TypeI"
"9290",537.889743589744,73.0384615384615,170.361538461538,537.889743589744,723,"M1180-16","FT"," Pre",297,5277.55741127349,"C1","TypeI"
"9291",537.889743589744,76.0384615384615,165.361538461538,537.889743589744,502,"M1180-16","FT"," Pre",396,9086.01252609603,"C1","TypeI"
"9292",538.573684210526,104.881578947368,88.5842105263158,538.573684210526,146,"DS1","FT"," Pre",362,8278.28810020877,"P2","TypeI"
"9293",538.948235294118,64.3270588235294,117.927058823529,538.948235294118,51,"M1212-16","FT"," Pre",470,2044.46764091858,"C3","TypeI"
"9294",538.948235294118,64.3270588235294,220.927058823529,538.948235294118,1087,"M1212-16","FT"," Pre",413,2565.34446764092,"C3","TypeI"
"9295",539.085365853659,75.2439024390244,63.5609756097561,539.085365853659,86,"PL1","FT"," Pre",269,6367.64091858038,"P4","TypeI"
"9296",539.556962025316,523.332278481013,218.101265822785,539.556962025316,202,"JG4","FT","Post",425,6422.65135699374,"P1","TypeI"
"9297",539.573684210526,85.8815789473684,74.5842105263158,539.573684210526,282,"DS1","FT"," Pre",309,5139.35281837161,"P2","TypeI"
"9298",539.834645669291,91.2992125984252,93.8661417322835,539.834645669291,131,"AB4","FT","Post",327,9193.21503131524,"P3","TypeI"
"9299",54.4837209302326,552.479069767442,111.218604651163,552.479069767442,212,"JG1","FT"," Pre",608,3816.59707724426,"P1","Type2a"
"9300",54.506,1195.076,159.142,1195.076,402,"DS4","FT","Post",357,3913.56993736952,"P2","Type2a"
"9301",54.506,251.076,827.142,827.142,138,"DS4","FT","Post",387,10644.0501043841,"P2","Type2a2x"
"9302",54.506,290.076,948.142,948.142,516,"DS4","FT","Post",329,7601.25260960334,"P2","Type2a2x"
"9303",54.506,492.076,715.142,715.142,664,"DS4","FT","Post",322,3468.05845511482,"P2","Type2a2x"
"9304",54.506,715.076,2082.142,2082.142,73,"DS4","FT","Post",469,4920.14613778706,"P2","Type2a2x"
"9305",54.506,811.076,696.142,811.076,269,"DS4","FT","Post",374,10471.8162839248,"P2","Type2a"
"9306",54.5569620253165,1203.33227848101,186.101265822785,1203.33227848101,676,"JG4","FT","Post",408,1116.28392484342,"P1","Type2a"
"9307",54.5569620253165,1591.33227848101,253.101265822785,1591.33227848101,656,"JG4","FT","Post",649,8534.75991649269,"P1","Type2a"
"9308",54.5569620253165,932.332278481013,359.101265822785,932.332278481013,243,"JG4","FT","Post",325,1079.95824634656,"P1","Type2a"
"9309",54.5736842105263,1171.88157894737,131.584210526316,1171.88157894737,154,"DS1","FT"," Pre",419,2982.88100208768,"P2","Type2a"
"9310",54.8051948051948,1032.53246753247,105.638961038961,1032.53246753247,300,"PJ4","FT","Post",670,5552.92275574113,"P5","Type2a"
"9311",54.8051948051948,1064.53246753247,612.638961038961,1064.53246753247,2,"PJ4","FT","Post",692,6182.56784968685,"P5","Type2a"
